rank,uid,username,type,accompany,medal_name,medal_level
1,96957,ルルティエ,提督,1882,弥人,32
2,38133,FayeVL,提督,1908,弥人,32
3,520352,黑镰刀,提督,1614,弥人,31
4,381534568,sayakadead,提督,1809,弥人,30
5,12422769,Beartooth90,提督,1020,弥人,30
6,1640605,神の道化,提督,619,弥人,28
7,4333178,波动性巧克力慕斯,提督,300,弥人,27
8,8274893,西西纳图斯,提督,356,弥人,27
9,256079359,猫舌头不想喝热茶,提督,447,弥人,26
10,14378626,昼星轨,提督,193,弥人,26
11,249486249,larva_中国囚人,提督,64,弥人,26
12,209374441,知世xf,提督,134,弥人,25
13,2512897,山下住一丁,舰长,1820,弥人,31
14,342447,任意子,舰长,1670,弥人,30
15,49337,无公害沙包,舰长,1854,弥人,29
16,12501775,コンプランド,舰长,1340,弥人,29
17,1829374,ムサシノタクミ,舰长,1201,弥人,29
18,553301,镜晓文,舰长,1883,弥人,29
19,8772065,Yukari_YuRI,舰长,1102,弥人,29
20,4206472,弥希家的针尾雨燕,舰长,1196,弥人,29
21,105402,清新正直HHP,舰长,1410,弥人,29
22,5155551,科罗娜青柠,舰长,1703,弥人,28
23,4304729,清光高校地雷部,舰长,1193,弥人,28
24,10786214,千万ly,舰长,1907,弥人,28
25,2513015,エーワックス-2434,舰长,1506,弥人,28
26,16011437,瑪修-,舰长,1725,弥人,28
27,7913853,アベリアF,舰长,913,弥人,28
28,1920686335,弥希_Miki,舰长,1192,弥人,28
29,356189,Heavens Feel,舰长,1593,弥人,28
30,1603612,月ノneet,舰长,1561,弥人,28
31,5812842,弥之鸣,舰长,1621,弥人,28
32,3182660,影月LuneZ,舰长,1639,弥人,28
33,4921755,アルカローズ,舰长,1635,弥人,28
34,1971336,犭苗犭苗木木,舰长,1219,弥人,28
35,48934997,感应性本能,舰长,1068,弥人,27
36,11546675,贝尔纳德C3,舰长,1641,弥人,27
37,925,911,舰长,1432,弥人,27
38,774372,黑糖香草摩卡,舰长,1071,弥人,27
39,343691814,Noneither,舰长,935,弥人,27
40,12036148,寇塔娜哪去了,舰长,1229,弥人,27
41,281163151,JOL1ON,舰长,912,弥人,27
42,26465,一个大光头都没有,舰长,1846,弥人,27
43,12037051,岛那灯,舰长,1117,弥人,27
44,7864667,奈亚子从不发糖,舰长,1721,弥人,27
45,7180032,无为無為,舰长,1398,弥人,27
46,394942544,咳哈哈哈哼哼,舰长,1573,弥人,27
47,3561142,无名一世,舰长,428,弥人,27
48,123785,灯十走十走十走,舰长,1602,弥人,27
49,11347396,傻坐着发愣,舰长,854,弥人,27
50,13026101,Naglfar-,舰长,1458,弥人,27
51,2699660,朝日奈未來,舰长,1560,弥人,27
52,229101190,不稳定层结,舰长,989,弥人,27
53,2450646,小小雪烛家的小老婆,舰长,619,弥人,27
54,16171733,铃鹿Toshi,舰长,1609,弥人,27
55,3677907,李黑羊,舰长,1020,弥人,27
56,10261329,yukino-雪之下雪乃,舰长,633,弥人,27
57,6165418,一号机测试机师,舰长,1497,弥人,27
58,1397965,雨宫ノエル,舰长,1419,弥人,27
59,10776008,丽兹与青鸟,舰长,552,弥人,26
60,3896,Primula,舰长,886,弥人,26
61,14354112,EndlessDice,舰长,1326,弥人,26
62,486937583,红白鬼巫,舰长,861,弥人,26
63,453572565,全職彌人-andy878797,舰长,611,弥人,26
64,14910777,勉強机,舰长,903,弥人,26
65,20186995,黇鹿dmdm,舰长,888,弥人,26
66,2290770,夕月秋乃,舰长,1252,弥人,26
67,159019,九重雪会,舰长,756,弥人,26
68,569267,鵺鸮,舰长,1248,弥人,26
69,1878939,破破破破破cd,舰长,671,弥人,26
70,330367780,呆喂诶,舰长,416,弥人,26
71,28647475,Urobolus_0,舰长,610,弥人,26
72,7257611,椎名エリ,舰长,626,弥人,26
73,33081468,breaaak,舰长,285,弥人,26
74,443066653,毛线毛裤qaq,舰长,914,弥人,26
75,175534794,sorinX,舰长,1025,弥人,26
76,536365,鸢尾百合,舰长,1004,弥人,26
77,2251472,雷风雨电,舰长,401,弥人,26
78,20568160,小小青哇不输风雨,舰长,733,弥人,26
79,37117728,西门烧烤,舰长,223,弥人,26
80,1829907,Skorz_Tsurumi,舰长,518,弥人,26
81,8396429,airstone42,舰长,783,弥人,26
82,1822772500,天球仪观测者,舰长,343,弥人,26
83,330986,头上一板砖,舰长,744,弥人,26
84,9819432,天遂_人愿,舰长,732,弥人,26
85,1792971,月亮黑子,舰长,255,弥人,26
86,2495576,spiece,舰长,434,弥人,26
87,236018,ドジみ,舰长,608,弥人,26
88,266375,咕咕-咕咕咕咕咕-咕,舰长,502,弥人,26
89,8359,赫のシャドール,舰长,493,弥人,26
90,2955509,We1le5s,舰长,517,弥人,25
91,14879283,Sctchf,舰长,484,弥人,25
92,119629,灰原烬,舰长,193,弥人,25
93,565632,YomaKKK,舰长,347,弥人,25
94,1645359409,牛奶巧克力厨,舰长,600,弥人,25
95,384616248,毛毛毛毛线裤,舰长,103,弥人,25
96,34616293,摸摸摸摸你傻,舰长,102,弥人,25
97,23531154,淅雨沾身,舰长,480,弥人,25
98,34449312,TGGLL,舰长,370,弥人,25
99,5285,凉叶スズハ,舰长,463,弥人,25
100,3428451,新手工作睡觉人员,舰长,116,弥人,25
101,264506970,顾小桑的真空家乡,舰长,60,弥人,25
102,26580137,夜袭魅影,舰长,94,弥人,25
103,4393496,不爱说话的久久,舰长,485,弥人,25
104,785669,花园莉爱_ria,舰长,255,弥人,25
105,22642353,夜雪想喝芝士抹茶,舰长,343,弥人,25
106,1433435,星星与九月,舰长,366,弥人,25
107,7951981,春山薄雪,舰长,38,弥人,25
108,5850999,duffystal,舰长,342,弥人,25
109,58725,Qullx_Off,舰长,386,弥人,25
110,25372126,Timidmicro19,舰长,283,弥人,25
111,500489446,キングヘイロー,舰长,193,弥人,25
112,35628741,微微微生物,舰长,253,弥人,25
113,3546569250965659,ティセリリ,舰长,184,弥人,24
114,1935274,丁骨烩饭T,舰长,224,弥人,24
115,32599247,owo老微光owo,舰长,46,弥人,24
116,49795765,滨海西小毒瘤,舰长,103,弥人,24
117,336198406,凌徊levy,舰长,133,弥人,24
118,32699700,Akane型扁舟子,舰长,64,弥人,24
119,1760794230,弥弥御用钢矛护理师,舰长,128,弥人,24
120,59463172,克拉科夫市记者,舰长,163,弥人,24
121,10068032,dozenw,舰长,133,弥人,24
122,675359,出云的天线,舰长,72,弥人,24
123,351179408,iktTori,舰长,133,弥人,23
124,1039553902,夕莉王,舰长,94,弥人,23
125,100671435,Y-Jacky-Y,舰长,102,弥人,23
126,89636742,A1in_sy,舰长,104,弥人,23
127,2183094,-Escapist,舰长,103,弥人,23
128,13517355,凉秋21,舰长,102,弥人,23
129,169532651,该用户危险等级为,舰长,72,弥人,23
130,323728572,每秒单推一个,舰长,43,弥人,23
