rank,uid,username,type,accompany,medal_name,medal_level
1,96957,ルルティエ,提督,1666,弥人,32
2,38133,FayeVL,提督,1692,弥人,31
3,2512897,山下住一丁,提督,1604,弥人,31
4,6036699,うちまきたまこ,提督,580,弥人,27
5,520352,黑镰刀,舰长,1398,弥人,31
6,12422769,Beartooth90,舰长,804,弥人,30
7,342447,任意子,舰长,1454,弥人,29
8,49337,无公害沙包,舰长,1638,弥人,29
9,12501775,コンプランド,舰长,1124,弥人,29
10,553301,镜晓文,舰长,1667,弥人,29
11,1829374,ムサシノタクミ,舰长,0,弥人,29
12,8772065,Yukari_YuRI,舰长,0,弥人,29
13,5155551,科罗娜青柠,舰长,0,弥人,28
14,105402,清新正直HHP,舰长,1194,弥人,28
15,666671,Miki的麦麦,舰长,1383,弥人,28
16,16011437,瑪修-,舰长,1509,弥人,28
17,10786214,千万ly,舰长,1691,弥人,28
18,4206472,弥希家的Flanker-16,舰长,984,弥人,28
19,18363194,岁星昼见,舰长,1068,弥人,28
20,2513015,エーワックス-2434,舰长,1301,弥人,28
21,7913853,アベリアF,舰长,697,弥人,28
22,4304729,清光高校地雷部,舰长,977,弥人,28
23,356189,Heavens Feel,舰长,1377,弥人,28
24,5812842,弥之鸣,舰长,1405,弥人,28
25,3182660,影月LuneZ,舰长,1423,弥人,28
26,4921755,アルカローズ,舰长,1419,弥人,28
27,1603612,月ノneet,舰长,1345,弥人,28
28,1971336,犭苗犭苗木木,舰长,1017,弥人,27
29,1920686335,弥希_Miki,舰长,976,弥人,27
30,48934997,感应性本能,舰长,852,弥人,27
31,11546675,贝尔纳德C3,舰长,1431,弥人,27
32,774372,黑糖香草摩卡,舰长,855,弥人,27
33,925,911,舰长,1293,弥人,27
34,281163151,JOL1ON,舰长,696,弥人,27
35,343691814,Noneither,舰长,719,弥人,27
36,3161528,e-sasaki,舰长,1080,弥人,27
37,5801333,低级咬人细胞,舰长,1377,弥人,27
38,26465,一个大光头都没有,舰长,1630,弥人,27
39,394942544,咳哈哈哈哼哼,舰长,1511,弥人,27
40,7864667,奈亚子从不发糖,舰长,1505,弥人,27
41,123785,灯十走十走十走,舰长,1386,弥人,27
42,13026101,Naglfar-,舰长,1242,弥人,27
43,5460965,松石绿的钢,舰长,1654,弥人,27
44,2699660,朝日奈未來,舰长,1344,弥人,27
45,7180032,无为無為,舰长,1186,弥人,27
46,2450646,CYSoulDown,舰长,403,弥人,27
47,1640605,神の道化,舰长,403,弥人,27
48,16171733,铃鹿Toshi,舰长,1393,弥人,26
49,6165418,一号机测试机师,舰长,1281,弥人,26
50,1397965,雨宫ノエル,舰长,1234,弥人,26
51,14354112,EndlessDice,舰长,1110,弥人,26
52,10776008,丽兹与青鸟,舰长,462,弥人,26
53,150038690,坚守阵地卢载铉,舰长,1148,弥人,26
54,11347396,傻坐着发愣,舰长,638,弥人,26
55,14910777,勉強机,舰长,687,弥人,26
56,20186995,黇鹿dmdm,舰长,672,弥人,26
57,4072141,云水暮烟,舰长,1062,弥人,26
58,2290770,夕月秋乃,舰长,1036,弥人,26
59,2650864,羽落魂龛,舰长,1019,弥人,26
60,12974,蓬萊山空,舰长,974,弥人,26
61,569267,鵺鸮,舰长,1032,弥人,26
62,3925567,hooudp,舰长,1039,弥人,26
63,330367780,呆喂诶,舰长,200,弥人,26
64,28647475,Urobolus_0,舰长,394,弥人,26
65,159019,九重雪会,舰长,540,弥人,26
66,177462569,Curse_Zzzz,舰长,943,弥人,26
67,3677907,李黑羊,舰长,804,弥人,26
68,443066653,毛线毛裤qaq,舰长,698,弥人,26
69,3493104340437958,大卡不卡小卡也不卡,舰长,284,弥人,26
70,10261329,yukino-雪之下雪乃,舰长,417,弥人,26
71,175534794,sorinX,舰长,809,弥人,26
72,11210842,莉丶羽,舰长,805,弥人,26
73,536365,鸢尾百合,舰长,788,弥人,26
74,486937583,红白鬼巫,舰长,645,弥人,26
75,7367780,里莲花,舰长,677,弥人,26
76,256079359,猫舌头不想喝热茶,舰长,231,弥人,26
77,8274893,西西纳图斯,舰长,140,弥人,25
78,8396429,airstone42,舰长,567,弥人,25
79,330986,头上一板砖,舰长,528,弥人,25
80,453572565,全職彌人-andy878797,舰长,395,弥人,25
81,1878939,破破破破破cd,舰长,455,弥人,25
82,9819432,天遂_人愿,舰长,516,弥人,25
83,1829907,Skorz_Tsurumi,舰长,302,弥人,25
84,5285,凉叶スズハ,舰长,414,弥人,25
85,7257611,椎名エリ,舰长,410,弥人,25
86,236018,ドジみ,舰长,392,弥人,25
87,11500575,我觉得有一点饿oVO,舰长,398,弥人,25
88,1645359409,牛奶巧克力厨,舰长,384,弥人,25
89,23531154,淅雨沾身,舰长,264,弥人,25
90,2955509,We1le5s,舰长,319,弥人,25
91,8154728,FALCOファルクChannel,舰长,320,弥人,25
92,290699336,阿弥弥的史莱姆,舰长,258,弥人,24
93,266375,咕咕-咕咕咕咕咕-咕,舰长,286,弥人,24
94,25411377,SmileyWhite,舰长,194,弥人,24
95,152181400,Mickeyzhz,舰长,228,弥人,24
96,32803548,如月ミホ,舰长,96,弥人,24
97,34449312,TGGLL,舰长,173,弥人,24
98,6789840,littleAccelerator,舰长,174,弥人,24
99,58725,Qullx_Off,舰长,170,弥人,24
100,11225,奥黛塔II世,舰长,174,弥人,24
101,37117728,西门烧烤,舰长,114,弥人,24
102,30014307,guest450,舰长,123,弥人,23
103,436450390,日抱,舰长,114,弥人,23
104,5749293,u狄仁杰发,舰长,84,弥人,22
105,4333178,波动性巧克力慕斯,舰长,84,弥人,22
106,156501,汽水收藏家,舰长,84,弥人,22
107,3493293568559399,幽苑喵呜,舰长,84,弥人,22
108,1760794230,弥弥御用钢矛护理师,舰长,85,弥人,22
109,336198406,凌徊levy,舰长,35,弥人,22
110,5086128,黑胶唱片机呀呀呀,舰长,44,弥人,22
111,642275,空想之拳,舰长,12,弥人,21
112,32215267,所謂日常,舰长,5,弥人,21
113,82276975,阿卡波利斯,舰长,27,弥人,21
114,399837673,潘mixia,舰长,12,弥人,21
