rank,uid,username,type
1,96957,ルルティエ,总督
2,520352,黑镰刀,总督
3,356404138,Rapturre,总督
4,38133,FayeVL,提督
5,2512897,山下住一丁,提督
6,381534568,sayakadead,提督
7,12422769,Beartooth90,提督
8,342447,任意子,提督
9,49337,无公害沙包,提督
10,12501775,コンプランド,提督
11,553301,镜晓文,提督
12,1829374,MusashinoTakumi,提督
13,8772065,Yukari_YuRI,提督
14,105402,清新正直HHP,提督
15,10786214,千万ly,提督
16,4206472,Flanker-16,提督
17,18363194,岁星昼见,提督
18,2513015,エーワックス-2434,提督
19,4304729,清光高校地雷部,提督
20,4274580,良臣没有重谢,提督
21,48934997,感应性本能,提督
22,936269,紳士君P,提督
23,343691814,Noneither,提督
24,21137726,nEwb1EE,提督
25,2450646,CYSoulDown,提督
26,1640605,神の道化,提督
27,11347396,傻坐着发愣,提督
28,20186995,黇鹿dmdm,提督
29,3561142,无名一世,提督
30,28647475,Urobolus_0,提督
31,330367780,呆喂诶,提督
32,8274893,西西纳图斯,提督
33,3428451,新手工作睡觉人员,提督
34,452196256,无糖香草可乐,舰长
35,15256555,sky_hood,舰长
36,5155551,科罗娜青柠,舰长
37,666671,Miki的麦麦,舰长
38,16011437,特别驹,舰长
39,7913853,アベリアF,舰长
40,3065698,西北望那珂酱,舰长
41,356189,Heavens Feel,舰长
42,735538,AOZAKI-YUI,舰长
43,5812842,弥之鸣,舰长
44,3182660,影月LuneZ,舰长
45,4921755,アルカローズ,舰长
46,1603612,月ノneet,舰长
47,1971336,犭苗犭苗木木,舰长
48,1920686335,弥希_Miki,舰长
49,11546675,贝尔纳德C3,舰长
50,537436,-佑樹-,舰长
51,12036148,寇塔娜哪去了,舰长
52,774372,黑糖香草摩卡,舰长
53,925,911,舰长
54,3161528,e-sasaki,舰长
55,5801333,低级咬人细胞,舰长
56,26465,一个大光头都没有,舰长
57,7864667,奈亚子从不发糖,舰长
58,394942544,咳哈哈哈哼哼,舰长
59,287341,マスイカ,舰长
60,35924302,滑稽Captain,舰长
61,12037051,岛那灯,舰长
62,123785,灯十走十走十走,舰长
63,37845745,阿虚Kyonkon,舰长
64,229101190,不稳定层结,舰长
65,13026101,Naglfar-,舰长
66,2699660,朝日奈未來,舰长
67,5460965,松石绿的钢,舰长
68,7180032,无为無為,舰长
69,511821,CureMagical,舰长
70,3896,Primula,舰长
71,16171733,铃鹿Toshi,舰长
72,6165418,一号机测试机师,舰长
73,502895183,Lyn_0502,舰长
74,796230,kanasoda,舰长
75,1397965,雨宫ノエル,舰长
76,10181310,流转快晴,舰长
77,14354112,EndlessDice,舰长
78,150038690,坚守阵地卢载铉,舰长
79,14910777,勉強机,舰长
80,10776008,丽兹与青鸟,舰长
81,4072141,云水暮烟,舰长
82,1874852,YaMacoffe,舰长
83,2650864,羽落魂龛,舰长
84,569267,鵺鸮,舰长
85,13573100,zerobom,舰长
86,2290770,夕月秋乃,舰长
87,12974,蓬萊山空,舰长
88,3925567,hooudp,舰长
89,7034510,被淋湿的雨,舰长
90,247260077,风车与蜻蜓,舰长
91,5708258,筆墨倦客,舰长
92,159019,九重雪会,舰长
93,2251472,雷风雨电,舰长
94,3799624,不苦大仇深的橘子,舰长
95,3677907,李黑羊,舰长
96,177462569,Curse_Zzzz,舰长
97,3493104340437958,大卡不卡小卡也不卡,舰长
98,2388727,凉菓,舰长
99,35903667,叶赫H,舰长
100,1698435,吕同学_リッキー,舰长
101,10261329,yukino-雪之下雪乃,舰长
102,443066653,毛线毛裤qaq,舰长
103,20568160,小小青哇不输风雨,舰长
104,109152708,孤独熊Kuma,舰长
105,175534794,sorinX,舰长
106,11210842,莉丶羽,舰长
107,282198,高雅艺术中心,舰长
108,536365,鸢尾百合,舰长
109,1792971,月亮黑子,舰长
110,486937583,红白鬼巫,舰长
111,2249185,带带青花鱼,舰长
112,2495576,spiece,舰长
113,36024,manto,舰长
114,256079359,猫舌头不想喝热茶,舰长
115,7367780,里莲花,舰长
116,390670964,神one-,舰长
117,20877518,河蟹君血型O,舰长
118,8359,赫のシャドール,舰长
119,119629,灰原烬,舰长
120,7930167,北泽纱奈Official,舰长
121,1764112,Igno-,舰长
122,6036699,内巻玉子,舰长
123,1822772500,天球仪观测者,舰长
124,8396429,airstone42,舰长
125,5700843,千化万变式,舰长
126,785669,花园莉爱_ria,舰长
127,29147008,摸摸摸_Mona,舰长
128,237845732,gigigigibeibei,舰长
129,1878939,破破破破破cd,舰长
130,330986,头上一板砖,舰长
131,9819432,天遂_人愿,舰长
132,530596,IllIIllIlIlllIIl,舰长
133,22642353,夜雪想喝芝士抹茶,舰长
134,14879283,Sctchf,舰长
135,4393496,不爱说话的久久,舰长
136,3661408,仮面騎空士,舰长
137,7257611,椎名エリ,舰长
138,5285,凉叶スズハ,舰长
139,11224047,椎名真白是誰,舰长
140,1898933127,一二峰,舰长
141,453572565,全職彌人-andy878797,舰长
142,13662,lv426,舰长
143,898119,斗斗一号,舰长
144,270635549,伏云zzz,舰长
145,1433435,星星与九月,舰长
146,55616372,二条信佑,舰长
147,1829907,Skorz_Tsurumi,舰长
148,236018,ドジみ,舰长
149,194091080,弥希今天喝岩浆,舰长
150,69278170,旅团茶绘猫,舰长
151,33081468,breaaak,舰长
152,6163870,萨福莱斯波斯,舰长
153,1645359409,牛奶巧克力厨,舰长
154,4642882,全装甲键盘侠MK-2,舰长
155,11500575,我觉得有一点饿oVO,舰长
156,34470629,五块钱能吃什么,舰长
157,5850999,duffystal,舰长
158,11291474,ひもこーガカガ,舰长
159,9213296,从来不想熬夜,舰长
160,158603,chomikuplus,舰长
161,565632,YomaKKK,舰长
162,1780845,noncrystal,舰长
163,1623835,LIAN__,舰长
164,59275,梦魇Tsuki,舰长
165,14217447,维达公明,舰长
166,2955509,We1le5s,舰长
167,23531154,淅雨沾身,舰长
168,35628741,自相矛盾的盾,舰长
169,8154728,FALCOファルクChannel,舰长
170,497061,大豆芽五,舰长
171,13670427,空无阿冰,舰长
172,176759881,不想qm了,舰长
173,799152,Pyclone,舰长
174,266375,咕咕-咕咕咕咕咕-咕,舰长
175,32423674,未希天无,舰长
176,164430508,SchimmeI,舰长
177,1508440,青龙GreenD,舰长
178,1311319032,蠢脸控,舰长
179,357142389,弥秃的驴友,舰长
180,779080,永遠與須臾的罪人,舰长
181,500489446,キングヘイロー,舰长
182,1558487,我的小规模月亮,舰长
183,25372126,Timidmicro19,舰长
184,22882554,玄玦LostEgo,舰长
185,2565503,月夜辰,舰长
186,290699336,阿弥弥的史莱姆,舰长
187,1576274,麦克劳零,舰长
188,20570066,信号鹿探头,舰长
189,25411377,SmileyWhite,舰长
190,13270758,subwayticket,舰长
191,1930398429,上杉絵梨衣の熊さん,舰长
192,12511824,啊torias,舰长
193,7346972,wiston_smith,舰长
194,7254,五更凛,舰长
195,6863896,嵐神剣,舰长
196,888218,咆哮閃光,舰长
197,1447024848,饮料解构人生认知,舰长
198,2668416,晓切,舰长
199,251443874,drmzbo,舰长
200,1762567799,-晨风Kaza-,舰长
201,685112,猪吧你w,舰长
202,5286049,魔都百合子,舰长
203,7865324,茵夏,舰长
204,1461149,Aleryaa,舰长
205,37165966,睡梦中相恋,舰长
206,63025754,心塞xn,舰长
207,11202505,东方荆兰,舰长
208,20168743,見えない青空,舰长
209,494678,Pandatorパンダト,舰长
210,494596,轨迹Official,舰长
211,216807,莲稲,舰长
212,152181400,Mickeyzhz,舰长
213,140307170,路过的夜斗神,舰长
214,40382838,地球今天仍在迷路,舰长
215,7462406,IrisYK,舰长
216,353566277,涂涂涂涂笙,舰长
217,30886307,星见弥瑠,舰长
218,1454911,阳炎aqua,舰长
219,34449312,TGGLL,舰长
220,2777263,小黑瓜,舰长
221,1935274,丁骨烩饭T,舰长
222,593826,博物馆里的企鹅,舰长
223,233834235,直播整活人,舰长
224,339252008,石英二长岩,舰长
225,15602440,夏H熵减焓增,舰长
226,21964952,潘多拉的手记,舰长
227,6789840,littleAccelerator,舰长
228,58725,Qullx_Off,舰长
229,506366605,含糖酒精,舰长
230,76737,zx09,舰长
231,17322,turtlejk,舰长
232,13935237,大划等号芝,舰长
233,11225,奥黛塔II世,舰长
234,31203575,icesay,舰长
235,2298166,邦邦还不是起飞,舰长
236,755963,星月Hozuki,舰长
237,3493137439787910,狸狸たぬ,舰长
238,675359,出云的天线,舰长
239,16102023,蓝色女人厨official,舰长
240,171619875,珑十一,舰长
241,10068032,dozenw,舰长
242,20784774,二十八点的雨,舰长
243,37117728,西门烧烤,舰长
244,22585210,chdgjtdv,舰长
245,5709088,・-・,舰长
246,10964811,官方圣晶石,舰长
247,351179408,我的鋼門比较紧实,舰长
248,12267831,快点逃离网络世界,舰长
249,4376851,WhimsicalWish,舰长
250,346717063,神秘红衣射箭男,舰长
251,181857916,微光G-,舰长
252,1817252,超级奈亚酱,舰长
253,14150461,withdrawtea,舰长
254,8087417,韶華時雨,舰长
255,7175286,Hominidae_,舰长
256,38591095,Xchiliarch,舰长
257,602581,冰棍,舰长
258,6762346,shiro_42,舰长
259,561306,蹦出一个光头,舰长
260,544665242,高速干式切削,舰长
261,541954,_泽漆漆_,舰长
262,3324370,暴风之舞丶,舰长
263,1736,教练我想开空调,舰长
264,1622363969,比派小亚比,舰长
265,149236,被包在胸前的葱,舰长
266,931473,localhost-443,舰长
267,4484146,纪伯伦_睡眠不足,舰长
268,8234604,enxi-,舰长
269,16843406,係酱不知道说什么好呢,舰长
270,34616293,摸摸摸摸你傻,舰长
271,12801800,poshidhe,舰长
272,38286972,Kanbe_Kotarou,舰长
273,363879202,Figureフィギュア,舰长
274,32633757,Kyelse,舰长
275,22698954,燐燐開花,舰长
276,12082787,一瓶耀水,舰长
277,428659,Cure00000,舰长
278,36450023,弥希瓜,舰长
279,1268007,眇之魚,舰长
280,32803548,如月ミホ,舰长
281,12943688,西撒Cae5arr,舰长
282,33806206,研究员_zwr,舰长
283,3108846,DANBTE,舰长
284,100671435,Y-Jacky-Y,舰长
285,12774070,澄溪路,舰长
286,13855433,Ace-62,舰长
287,436450390,日抱,舰长
288,8350748,冷酷雪冰霜,舰长
289,2765488,-林矛心-,舰长
290,22498097,一条有思想の咸鱼,舰长
291,13135276,顾萌Komoe,舰长
292,2183094,-Escapist,舰长
293,577454,木☆凡,舰长
294,2028348,班基拉斯Tyranitar,舰长
295,35676933,星叶Iris,舰长
296,9055691,_榆木川_,舰长
297,26580137,夜袭魅影,舰长
298,180326779,AXavier,舰长
299,325421814,珀瑞菲克特,舰长
300,7767249,子夜辣了条,舰长
301,140141472,心袛有祢,舰长
302,350923373,这名字一点也不响亮,舰长
303,15924891,威士忌-wiskey,舰长
304,13517355,凉秋21,舰长
305,11308264,岁己家的1702,舰长
306,5413805,_洛花天上依琳_,舰长
307,11407197,星辰永眠,舰长
308,7994492,Ru_8841,舰长
309,677888470,白桃罐头冰,舰长
310,6278671,39号布丁,舰长
311,610244398,喵奔六也,舰长
312,3537105682696966,bili_80270225785,舰长
313,30014307,guest450,舰长
314,1760794230,弥弥御用钢矛护理师,舰长
315,1601706811,186花花,舰长
316,1477096618,飞啰啰,舰长
317,52111,有毒的Nove,舰长
318,4897,宫古芳香,舰长
319,2686154,咕嘟患者,舰长
320,35840,某飄,舰长
321,45771110,PMA213X,舰长
322,1954091502,岁己SUI,舰长
323,1686151,汪三w,舰长
324,510532684,南谲北軹,舰长
325,63024649,可可睡不醒a,舰长
326,23838576,←雪初公子←,舰长
327,130967276,雪極ゆき,舰长
328,38491715,ChangJay,舰长
329,12657739,嵩松_,舰长
330,326024266,原之之,舰长
331,12276598,_雨晴__,舰长
332,480731,201724,舰长
333,191502,国士無双,舰长
334,7929905,给我来打二向箔,舰长
335,23342013,红烧清炖排骨,舰长
336,169532651,该用户危险等级为,舰长
337,49795765,滨海西小毒瘤,舰长
338,2065346550,MimiMomoMama_,舰长
339,1344583872,92t猪咪,舰长
340,11860391,多梦_Official,舰长
341,2748850,弾,舰长
342,95519860,黑心柿籽,舰长
343,7214391,幻想无下限,舰长
344,182148534,-梣桸-,舰长
345,85588478,缘炎君,舰长
346,336198406,凌徊levy,舰长
347,305194388,雾天晟,舰长
348,2773247,月ノノノ,舰长
349,11068344,云远天苍,舰长
350,411296134,简慕凉城,舰长
351,3537124986980378,已紫砂omo,舰长
352,13659391,上宫神乐,舰长
353,275378872,可能透明的少年,舰长
354,60678525,双语之城_,舰长
355,503,流河,舰长
356,820,天元之羽,舰长
357,6780951,观星SelEstial,舰长
358,601486,狸奴Rinu,舰长
359,3835876,East_Eden,舰长
360,26947504,_77号机_,舰长
361,205012143,小狐佡琪吉,舰长
362,12052692,岁己家的维斯,舰长
363,11907264,炭烤橘子汽水,舰长
364,5749293,u狄仁杰发,舰长
365,289037,ILA,舰长
366,9815726,因吹思聼,舰长
367,2054878084,mozhi没枝,舰长
368,20763,酱油西,舰长
369,1749008656,蒸肥牛,舰长
370,11703817,月ノ樱兎,舰长
371,327208935,五十lis,舰长
372,1818853,荒原上的卫星,舰长
373,38041624,枫落无恙,舰长
374,12166858,弥的尘,舰长
375,39538747,猹不爱吃西瓜,舰长
376,74129487,泓口之潮,舰长
377,2500672,有马户子,舰长
378,7046226,心恋星风杏之梦,舰长
379,284680657,网友小底,舰长
380,1604425,仙布着急唱灭歌,舰长
381,174819150,只余空想,舰长
382,12493360,WinmingX,舰长
383,5177341,企业,舰长
384,5214277,茉莉绿茶少糖,舰长
385,423602526,并非环直取消,舰长
386,2061407,キラル,舰长
387,87335216,拜欧丶,舰长
388,1602053,佩尔基萨斯,舰长
389,157719173,-江洛清-,舰长
390,350301083,42ks,舰长
391,2979374,陆老澈,舰长
392,20304958,三月无雪,舰长
393,649979017,夜影_-_,舰长
394,49855683,雪花は白雪の花那,舰长
395,440912,红烧妹红,舰长
396,4333178,波动性巧克力慕斯,舰长
397,424235753,kuekuatsshen,舰长
398,411346229,生无可恋的小白菜,舰长
399,32699700,Akaneccooo,舰长
400,32683257,植食兰枸,舰长
401,3204408,苑宮咲華,舰长
402,27992210,选三得一,舰长
403,258818,Gulcasa,舰长
404,223932463,施眠Seamason,舰长
405,2230896,rtrt63,舰长
406,162840498,夜神十来香,舰长
407,160180163,泠雾狸,舰长
408,15005206,叉让xRan,舰长
409,12687639,-贺老师-贺切流焰,舰长
410,106398106,UkiLuuuu,舰长
411,194556130,哼唧QA,舰长
412,2134933,全然囍拉乃,舰长
413,52194,安德拉斯,舰长
414,31490685,芙拉克斯,舰长
415,89636742,A1in_sy,舰长
416,1415730,天天上班身體棒,舰长
417,96449719,冎冎冎冎,舰长
418,379949,瀬名礼,舰长
419,35225516,多句废话,舰长
420,344263,魔能鳄鱼人,舰长
421,3244120,霖朦,舰长
422,19824161,梦落Shiro,舰长
423,192192,奶油色的拉布拉多犬,舰长
424,1496024,-北极星下落不明-,舰长
425,1471300,黑羽このみ,舰长
426,12314,王小明,舰长
427,9641422,喵喵萌萌兎兎,舰长
428,915416,栞栞家的巨型青蛙,舰长
429,88105492,山青云路,舰长
430,73366855,秋风化煞,舰长
431,67963973,三分热度的双子,舰长
432,633462,午安lina,舰长
433,627662,Globster,舰长
434,6087762,nawaru,舰长
435,57843,长門有希,舰长
436,545529,UNNAMED_mercury,舰长
437,51952,Shrori,舰长
438,5190139,断网的土豆君,舰长
