rank,uid,username,type
1,38133,FayeVL,提督
2,96957,ルルティエ,提督
3,666671,Miki的麦麦,提督
4,735538,Brumaire31zy,提督
5,931185,テストテスト,提督
6,2512897,山下住一丁,提督
7,6454674,DigAPony,提督
8,7913853,阿贝莉娅-弗洛亚,提督
9,8772065,Yukari_YuRI,提督
10,12422769,Beartooth90,提督
11,12501775,コンプランド,提督
12,15256555,sky_hood,提督
13,381534568,sayakadead,提督
14,452196256,无糖香草可乐,提督
15,925,911,舰长
16,3896,Primula,舰长
17,8359,elshaddoll,舰长
18,12974,蓬萊山空,舰长
19,26078,Saka_______,舰长
20,26465,一个大光头都没有,舰长
21,49337,无公害沙包,舰长
22,104492,随风旅鸟与未知之风,舰长
23,105402,清新正直HHP,舰长
24,123785,灯十走十走十走,舰长
25,132270,柒の白白,舰长
26,153092,薛丁谔的猫,舰长
27,158603,chomikuplus,舰长
28,275274,伞木希美时运不济,舰长
29,287341,マスイカ,舰长
30,307274,子蓝_,舰长
31,342447,任意子,舰长
32,356189,Heavens Feel,舰长
33,372454,有栖ヒロ,舰长
34,448085,毛线毛裤的小男友,舰长
35,453196,kanjoy,舰长
36,511821,CureMagical,舰长
37,520352,黑镰刀,舰长
38,536365,鸢尾百合,舰长
39,553301,镜晓文,舰长
40,569267,鵺鸮,舰长
41,589829,红茶拿铁不是咖啡奶茶,舰长
42,598003,莱茵点,舰长
43,779080,永遠與須臾的罪人,舰长
44,799152,Pyclone,舰长
45,869107,Cosmos-Watcher,舰长
46,1397965,雨宫ノエル,舰长
47,1461149,Aleryaa,舰长
48,1603612,月ノneet,舰长
49,1618726,Kirallz,舰长
50,1698435,吕同学リッキー,舰长
51,1829374,武蔵野タクミ,舰长
52,1874852,YaMacoffe,舰长
53,1913973,白き祈り,舰长
54,1939894,一桶原味鸡,舰长
55,1971336,犭苗犭苗ホホ,舰长
56,2009724,奶油糖霜肉桂卷,舰长
57,2249185,带带青花鱼,舰长
58,2290770,夕月秋乃,舰长
59,2388727,凉菓,舰长
60,2512210,-4B-,舰长
61,2513015,エーワックス-2434,舰长
62,2599251,Devi_Lito,舰长
63,2650864,羽落魂龛,舰长
64,2699660,朝日奈未來,舰长
65,2723373,HtSmith陳,舰长
66,3100132,本音喵,舰长
67,3161528,e-sasaki,舰长
68,3182660,影月LuneZ,舰长
69,3799624,不苦大仇深的橘子,舰长
70,3925567,hooudp,舰长
71,3959318,音流Cymatics,舰长
72,4072141,云水暮烟,舰长
73,4206472,Flanker-16,舰长
74,4304729,清光高校地雷部,舰长
75,4578292,出包西柚,舰长
76,4921755,アルカローズ,舰长
77,5155551,科罗娜青柠,舰长
78,5460965,松石绿的钢,舰长
79,5801333,低级咬人细胞,舰长
80,5812842,弥之鸣,舰长
81,6054140,此间的少年诶,舰长
82,6165418,一号机测试机师,舰长
83,7014948,分形香蕉100,舰长
84,7367780,里莲花,舰长
85,7532524,浪人剑转换给铁驭,舰长
86,7864667,奈亚子从不发糖,舰长
87,7930167,北泽纱奈Official,舰长
88,8265581,鈴原月落,舰长
89,8332693,饭桶事你少管,舰长
90,8899174,あおい__,舰长
91,8969216,摸鱼迪D东云,舰长
92,10181310,流转生死,舰长
93,10397986,叁只老虎,舰长
94,10786214,千万ly,舰长
95,11034077,へーぴー,舰长
96,11210842,莉丶羽,舰长
97,11347396,傻坐着发愣,舰长
98,11546675,贝尔纳德C3,舰长
99,11657045,打断肋骨给阿弥弥煲汤,舰长
100,12036148,寇塔娜哪去了,舰长
101,12037051,岛那灯,舰长
102,12242538,嘉文从小就很可爱,舰长
103,12449418,_Binnn_,舰长
104,12511824,啊torias,舰长
105,12549445,秦雅琵,舰长
106,13026101,Naglfar-,舰长
107,13573100,zerobom,舰长
108,13740818,暦Koyomi,舰长
109,13832148,塔可夫斯基吃Taco,舰长
110,14354112,EndlessDice,舰长
111,14363924,SEFORD,舰长
112,14382779,冷墨影My,舰长
113,14479743,六分儀のイディオム,舰长
114,14482688,次柚子么,舰长
115,14879283,Sctchf,舰长
116,14897006,废萌高中生易达YIDA,舰长
117,14910777,勉強机,舰长
118,16011437,缪柚,舰长
119,16171733,铃鹿Toshi,舰长
120,16855510,巴坎巴巴拉,舰长
121,18007135,Shinoちゃん,舰长
122,18363194,岁星昼见,舰长
123,19135552,冨田草草风,舰长
124,20186995,黇鹿dmdm,舰长
125,22642353,夜雪想喝芝士抹茶,舰长
126,22747724,ショー尼禄,舰长
127,22805267,添棠霓投車,舰长
128,22872272,路过的取名困难症患者,舰长
129,25372126,Timidmicro19,舰长
130,25593802,同调群单推人,舰长
131,29147008,摸摸摸MONA,舰长
132,31833166,VoidOne,舰长
133,32423674,未希天无,舰长
134,34272624,R0undaround,舰长
135,35105721,风月kaze_tsuki,舰长
136,35924302,滑稽Captain,舰长
137,38636696,Hiyori晓,舰长
138,39425736,autumn-morning,舰长
139,48934997,感应性本能,舰长
140,63025754,心塞xn,舰长
141,67817603,是谁在打牌,舰长
142,70573348,圆润的小肉肉,舰长
143,71197440,蓝白余歌,舰长
144,84656544,_MBRA,舰长
145,94809389,夜闻啼雁,舰长
146,109152708,孤独熊Kuma,舰长
147,110152939,阿姆罗雷AmuroRay,舰长
148,150038690,坚守阵地卢载铉,舰长
149,155720983,五十米-深藍,舰长
