rank,uid,username,type,accompany,medal_name,medal_level
1,96957,ルルティエ,提督,1619,弥人,32
2,38133,FayeVL,提督,1645,弥人,31
3,2512897,山下住一丁,提督,1563,弥人,31
4,381534568,sayakadead,提督,1610,弥人,30
5,6036699,玉子たまこ_うちまき,提督,533,弥人,26
6,452196256,无糖香草可乐,舰长,1581,弥人,31
7,520352,黑镰刀,舰长,1351,弥人,31
8,15256555,sky_hood,舰长,1556,弥人,30
9,12422769,Beartooth90,舰长,757,弥人,30
10,342447,任意子,舰长,1407,弥人,29
11,49337,无公害沙包,舰长,1594,弥人,29
12,12501775,コンプランド,舰长,1077,弥人,29
13,553301,镜晓文,舰长,1620,弥人,29
14,1829374,MusashinoTakumi,舰长,938,弥人,29
15,8772065,Yukari_YuRI,舰长,842,弥人,29
16,5155551,科罗娜青柠,舰长,1440,弥人,28
17,105402,清新正直HHP,舰长,1147,弥人,28
18,666671,Miki的麦麦,舰长,1336,弥人,28
19,16011437,特别驹,舰长,1462,弥人,28
20,10786214,千万ly,舰长,1644,弥人,28
21,4206472,Flanker-16,舰长,937,弥人,28
22,18363194,岁星昼见,舰长,1023,弥人,28
23,2513015,エーワックス-2434,舰长,1258,弥人,28
24,7913853,アベリアF,舰长,650,弥人,28
25,4304729,清光高校地雷部,舰长,930,弥人,28
26,356189,Heavens Feel,舰长,1330,弥人,28
27,5812842,弥之鸣,舰长,1358,弥人,28
28,3182660,影月LuneZ,舰长,1376,弥人,28
29,4921755,アルカローズ,舰长,1372,弥人,28
30,1603612,月ノneet,舰长,1298,弥人,27
31,1971336,犭苗犭苗木木,舰长,970,弥人,27
32,1920686335,弥希_Miki,舰长,929,弥人,27
33,48934997,感应性本能,舰长,805,弥人,27
34,11546675,贝尔纳德C3,舰长,1384,弥人,27
35,774372,黑糖香草摩卡,舰长,808,弥人,27
36,925,911,舰长,1246,弥人,27
37,281163151,JOL1ON,舰长,649,弥人,27
38,343691814,Noneither,舰长,672,弥人,27
39,3161528,e-sasaki,舰长,1033,弥人,27
40,5801333,低级咬人细胞,舰长,1330,弥人,27
41,26465,一个大光头都没有,舰长,1583,弥人,27
42,394942544,咳哈哈哈哼哼,舰长,1464,弥人,27
43,7864667,奈亚子从不发糖,舰长,1458,弥人,27
44,287341,マスイカ,舰长,1186,弥人,27
45,123785,灯十走十走十走,舰长,1339,弥人,27
46,13026101,Naglfar-,舰长,1195,弥人,27
47,2699660,朝日奈未來,舰长,1297,弥人,27
48,5460965,松石绿的钢,舰长,1607,弥人,27
49,7180032,无为無為,舰长,1152,弥人,27
50,2450646,CYSoulDown,舰长,356,弥人,27
51,511821,CureMagical,舰长,1267,弥人,27
52,1640605,神の道化,舰长,356,弥人,26
53,16171733,铃鹿Toshi,舰长,1346,弥人,26
54,502895183,Lyn_0502,舰长,856,弥人,26
55,6165418,一号机测试机师,舰长,1234,弥人,26
56,1397965,雨宫ノエル,舰长,1187,弥人,26
57,10181310,流转快晴,舰长,627,弥人,26
58,6949826,里见光钻,舰长,655,弥人,26
59,307274,子蓝_,舰长,451,弥人,26
60,14354112,EndlessDice,舰长,1063,弥人,26
61,150038690,坚守阵地卢载铉,舰长,1101,弥人,26
62,14910777,勉強机,舰长,640,弥人,26
63,11347396,傻坐着发愣,舰长,591,弥人,26
64,20186995,黇鹿dmdm,舰长,625,弥人,26
65,10776008,丽兹与青鸟,舰长,447,弥人,26
66,4072141,云水暮烟,舰长,1015,弥人,26
67,2650864,羽落魂龛,舰长,972,弥人,26
68,3925567,hooudp,舰长,992,弥人,26
69,2290770,夕月秋乃,舰长,989,弥人,26
70,12974,蓬萊山空,舰长,927,弥人,26
71,569267,鵺鸮,舰长,985,弥人,26
72,159019,九重雪会,舰长,493,弥人,26
73,3677907,李黑羊,舰长,757,弥人,26
74,177462569,Curse_Zzzz,舰长,896,弥人,26
75,28647475,Urobolus_0,舰长,347,弥人,26
76,330367780,呆喂诶,舰长,153,弥人,26
77,3493104340437958,大卡不卡小卡也不卡,舰长,237,弥人,26
78,443066653,毛线毛裤qaq,舰长,651,弥人,26
79,10261329,yukino-雪之下雪乃,舰长,370,弥人,26
80,175534794,sorinX,舰长,762,弥人,26
81,11210842,莉丶羽,舰长,758,弥人,26
82,536365,鸢尾百合,舰长,741,弥人,26
83,486937583,红白鬼巫,舰长,598,弥人,26
84,2249185,带带青花鱼,舰长,247,弥人,26
85,256079359,猫舌头不想喝热茶,舰长,184,弥人,25
86,2495576,spiece,舰长,387,弥人,25
87,7367780,里莲花,舰长,630,弥人,25
88,8359,赫のシャドール,舰长,427,弥人,25
89,8274893,西西纳图斯,舰长,93,弥人,25
90,8396429,airstone42,舰长,520,弥人,25
91,330986,头上一板砖,舰长,481,弥人,25
92,393885,loneyuki,舰长,37,弥人,25
93,9819432,天遂_人愿,舰长,469,弥人,25
94,1878939,破破破破破cd,舰长,408,弥人,25
