rank,uid,username,type,accompany,medal_name,medal_level
1,96957,ルルティエ,提督,1814,弥人,32
2,38133,FayeVL,提督,1840,弥人,32
3,520352,黑镰刀,舰长,1546,弥人,31
4,2512897,山下住一丁,舰长,1752,弥人,31
5,12422769,Beartooth90,舰长,952,弥人,30
6,342447,任意子,舰长,1602,弥人,29
7,49337,无公害沙包,舰长,1786,弥人,29
8,12501775,コンプランド,舰长,1272,弥人,29
9,1829374,ムサシノタクミ,舰长,1133,弥人,29
10,553301,镜晓文,舰长,1815,弥人,29
11,8772065,Yukari_YuRI,舰长,1034,弥人,29
12,4206472,弥希家的针尾雨燕,舰长,1128,弥人,29
13,5155551,科罗娜青柠,舰长,1635,弥人,28
14,105402,清新正直HHP,舰长,1342,弥人,28
15,666671,Miki的麦麦,舰长,1531,弥人,28
16,16011437,瑪修-,舰长,1657,弥人,28
17,10786214,千万ly,舰长,1839,弥人,28
18,4304729,清光高校地雷部,舰长,1125,弥人,28
19,18363194,岁星昼见,舰长,1201,弥人,28
20,7913853,アベリアF,舰长,845,弥人,28
21,356189,Heavens Feel,舰长,1525,弥人,28
22,735538,AOZAKI-YUI,舰长,1367,弥人,28
23,5812842,弥之鸣,舰长,1553,弥人,28
24,1920686335,弥希_Miki,舰长,1124,弥人,28
25,3182660,影月LuneZ,舰长,1571,弥人,28
26,4921755,アルカローズ,舰长,1567,弥人,28
27,1603612,月ノneet,舰长,1493,弥人,28
28,1971336,犭苗犭苗木木,舰长,1151,弥人,28
29,48934997,感应性本能,舰长,1000,弥人,27
30,11546675,贝尔纳德C3,舰长,1579,弥人,27
31,6036699,うちまきたまこ,舰长,728,弥人,27
32,774372,黑糖香草摩卡,舰长,1003,弥人,27
33,281163151,JOL1ON,舰长,844,弥人,27
34,12036148,寇塔娜哪去了,舰长,1161,弥人,27
35,343691814,Noneither,舰长,867,弥人,27
36,1640605,神の道化,舰长,551,弥人,27
37,26465,一个大光头都没有,舰长,1778,弥人,27
38,7864667,奈亚子从不发糖,舰长,1653,弥人,27
39,7180032,无为無為,舰长,1332,弥人,27
40,123785,灯十走十走十走,舰长,1534,弥人,27
41,12037051,岛那灯,舰长,1049,弥人,27
42,13026101,Naglfar-,舰长,1390,弥人,27
43,2699660,朝日奈未來,舰长,1492,弥人,27
44,2450646,CYSoulDown,舰长,551,弥人,27
45,229101190,不稳定层结,舰长,921,弥人,27
46,16171733,铃鹿Toshi,舰长,1541,弥人,27
47,6165418,一号机测试机师,舰长,1429,弥人,26
48,1397965,雨宫ノエル,舰长,1351,弥人,26
49,11347396,傻坐着发愣,舰长,786,弥人,26
50,14354112,EndlessDice,舰长,1258,弥人,26
51,14910777,勉強机,舰长,835,弥人,26
52,3561142,无名一世,舰长,389,弥人,26
53,20186995,黇鹿dmdm,舰长,820,弥人,26
54,2290770,夕月秋乃,舰长,1184,弥人,26
55,569267,鵺鸮,舰长,1180,弥人,26
56,330367780,呆喂诶,舰长,348,弥人,26
57,3677907,李黑羊,舰长,952,弥人,26
58,159019,九重雪会,舰长,688,弥人,26
59,28647475,Urobolus_0,舰长,542,弥人,26
60,443066653,毛线毛裤qaq,舰长,846,弥人,26
61,10261329,yukino-雪之下雪乃,舰长,565,弥人,26
62,175534794,sorinX,舰长,957,弥人,26
63,536365,鸢尾百合,舰长,936,弥人,26
64,486937583,红白鬼巫,舰长,793,弥人,26
65,8274893,西西纳图斯,舰长,288,弥人,26
66,453572565,全職彌人-andy878797,舰长,543,弥人,26
67,256079359,猫舌头不想喝热茶,舰长,379,弥人,26
68,1878939,破破破破破cd,舰长,603,弥人,26
69,1829907,Skorz_Tsurumi,舰长,450,弥人,26
70,8396429,airstone42,舰长,715,弥人,26
71,330986,头上一板砖,舰长,676,弥人,26
72,9819432,天遂_人愿,舰长,664,弥人,26
73,7257611,椎名エリ,舰长,558,弥人,25
74,236018,ドジみ,舰长,540,弥人,25
75,2955509,We1le5s,舰长,463,弥人,25
76,1645359409,牛奶巧克力厨,舰长,532,弥人,25
77,23531154,淅雨沾身,舰长,412,弥人,25
78,266375,咕咕-咕咕咕咕咕-咕,舰长,434,弥人,25
79,565632,YomaKKK,舰长,279,弥人,25
80,25411377,SmileyWhite,舰长,342,弥人,25
81,4333178,波动性巧克力慕斯,舰长,232,弥人,25
82,34449312,TGGLL,舰长,302,弥人,25
83,1433435,星星与九月,舰长,313,弥人,25
84,14378626,昼星轨,舰长,141,弥人,25
85,4876018,弥希MlKl,舰长,301,弥人,25
86,58725,Qullx_Off,舰长,318,弥人,25
87,5749293,u狄仁杰发,舰长,232,弥人,24
88,1935274,丁骨烩饭T,舰长,156,弥人,24
89,89636742,A1in_sy,舰长,36,弥人,22
90,12319585,snouo,舰长,13,弥人,21
