rank,uid,username,type,accompany,medal_name,medal_level
1,96957,ルルティエ,提督,1957,弥人,32
2,38133,FayeVL,提督,1983,弥人,32
3,520352,黑镰刀,提督,1689,弥人,31
4,381534568,sayakadead,提督,1877,弥人,30
5,12422769,Beartooth90,提督,1095,弥人,30
6,4304729,清光高校地雷部,提督,1268,弥人,29
7,4333178,波动性巧克力慕斯,提督,375,弥人,28
8,486937583,红白鬼巫,提督,936,弥人,27
9,3561142,无名一世,提督,503,弥人,27
10,2512897,山下住一丁,舰长,1895,弥人,31
11,342447,任意子,舰长,1745,弥人,30
12,49337,无公害沙包,舰长,1929,弥人,29
13,12501775,コンプランド,舰长,1415,弥人,29
14,553301,镜晓文,舰长,1958,弥人,29
15,1829374,ムサシノタクミ,舰长,1276,弥人,29
16,4206472,弥希家的针尾雨燕,舰长,1266,弥人,29
17,8772065,Yukari_YuRI,舰长,1175,弥人,29
18,105402,清新正直HHP,舰长,1485,弥人,29
19,5155551,科罗娜青柠,舰长,1778,弥人,28
20,10786214,千万ly,舰长,1982,弥人,28
21,2513015,エーワックス-2434,舰长,1580,弥人,28
22,16011437,瑪修-,舰长,1800,弥人,28
23,18363194,岁星昼见,舰长,1317,弥人,28
24,7913853,アベリアF,舰长,988,弥人,28
25,1920686335,弥希_Miki,舰长,1257,弥人,28
26,356189,Heavens Feel,舰长,1668,弥人,28
27,1603612,月ノneet,舰长,1636,弥人,28
28,5812842,弥之鸣,舰长,1696,弥人,28
29,1640605,神の道化,舰长,694,弥人,28
30,3182660,影月LuneZ,舰长,1714,弥人,28
31,4921755,アルカローズ,舰长,1710,弥人,28
32,1971336,犭苗犭苗木木,舰长,1294,弥人,28
33,48934997,感应性本能,舰长,1143,弥人,27
34,11546675,贝尔纳德C3,舰长,1716,弥人,27
35,6036699,うちまきたまこ,舰长,795,弥人,27
36,925,911,舰长,1504,弥人,27
37,774372,黑糖香草摩卡,舰长,1146,弥人,27
38,343691814,Noneither,舰长,1010,弥人,27
39,281163151,JOL1ON,舰长,987,弥人,27
40,26465,一个大光头都没有,舰长,1921,弥人,27
41,7180032,无为無為,舰长,1473,弥人,27
42,7864667,奈亚子从不发糖,舰长,1796,弥人,27
43,5801333,低级咬人细胞,舰长,1465,弥人,27
44,394942544,咳哈哈哈哼哼,舰长,1648,弥人,27
