rank,uid,username,type,accompany,medal_name,medal_level
1,96957,ルルティエ,提督,1938,弥人,32
2,38133,FayeVL,提督,1964,弥人,32
3,520352,黑镰刀,提督,1670,弥人,31
4,381534568,sayakadead,提督,1860,弥人,30
5,12422769,Beartooth90,提督,1076,弥人,30
6,4304729,清光高校地雷部,提督,1249,弥人,29
7,4333178,波动性巧克力慕斯,提督,356,弥人,28
8,486937583,红白鬼巫,提督,917,弥人,27
9,3561142,无名一世,提督,484,弥人,27
10,264506970,顾小桑的真空家乡,提督,116,弥人,26
11,2512897,山下住一丁,舰长,1876,弥人,31
12,342447,任意子,舰长,1726,弥人,30
13,49337,无公害沙包,舰长,1910,弥人,29
14,12501775,コンプランド,舰长,1396,弥人,29
15,553301,镜晓文,舰长,1939,弥人,29
16,1829374,ムサシノタクミ,舰长,1257,弥人,29
17,8772065,Yukari_YuRI,舰长,1156,弥人,29
18,4206472,弥希家的针尾雨燕,舰长,1247,弥人,29
19,105402,清新正直HHP,舰长,1466,弥人,29
20,5155551,科罗娜青柠,舰长,1759,弥人,28
21,10786214,千万ly,舰长,1963,弥人,28
22,2513015,エーワックス-2434,舰长,1562,弥人,28
23,16011437,瑪修-,舰长,1781,弥人,28
24,18363194,岁星昼见,舰长,1298,弥人,28
25,7913853,アベリアF,舰长,969,弥人,28
26,1920686335,弥希_Miki,舰长,1238,弥人,28
27,356189,Heavens Feel,舰长,1649,弥人,28
28,1603612,月ノneet,舰长,1617,弥人,28
29,5812842,弥之鸣,舰长,1677,弥人,28
30,3182660,影月LuneZ,舰长,1695,弥人,28
31,4921755,アルカローズ,舰长,1691,弥人,28
32,1640605,神の道化,舰长,675,弥人,28
33,1971336,犭苗犭苗木木,舰长,1275,弥人,28
34,48934997,感应性本能,舰长,1124,弥人,27
35,11546675,贝尔纳德C3,舰长,1697,弥人,27
36,6036699,うちまきたまこ,舰长,776,弥人,27
37,925,911,舰长,1485,弥人,27
38,774372,黑糖香草摩卡,舰长,1127,弥人,27
39,343691814,Noneither,舰长,991,弥人,27
40,281163151,JOL1ON,舰长,968,弥人,27
41,12037051,岛那灯,舰长,1173,弥人,27
42,26465,一个大光头都没有,舰长,1902,弥人,27
43,7180032,无为無為,舰长,1454,弥人,27
44,7864667,奈亚子从不发糖,舰长,1777,弥人,27
45,5801333,低级咬人细胞,舰长,1446,弥人,27
46,394942544,咳哈哈哈哼哼,舰长,1629,弥人,27
47,11347396,傻坐着发愣,舰长,910,弥人,27
48,13026101,Naglfar-,舰长,1514,弥人,27
49,2699660,朝日奈未來,舰长,1616,弥人,27
50,2450646,雪烛Yuk1syo,舰长,675,弥人,27
51,8274893,西西纳图斯,舰长,412,弥人,27
