rank,uid,username,type,accompany,medal_name,medal_level
1,96957,ルルティエ,提督,1878,弥人,32
2,38133,FayeVL,提督,1904,弥人,32
3,381534568,sayakadead,提督,1805,弥人,30
4,12422769,Beartooth90,提督,1016,弥人,30
5,2513015,エーワックス-2434,提督,1502,弥人,28
6,1640605,神の道化,提督,615,弥人,28
7,4333178,波动性巧克力慕斯,提督,296,弥人,27
8,8274893,西西纳图斯,提督,352,弥人,27
9,256079359,猫舌头不想喝热茶,提督,443,弥人,26
10,14378626,昼星轨,提督,189,弥人,26
11,37117728,西门烧烤,提督,219,弥人,26
12,209374441,知世xf,提督,130,弥人,25
13,7721198,烟波_Gina,提督,31,弥人,25
14,520352,黑镰刀,舰长,1610,弥人,31
15,2512897,山下住一丁,舰长,1816,弥人,31
16,342447,任意子,舰长,1666,弥人,30
17,49337,无公害沙包,舰长,1850,弥人,29
18,12501775,コンプランド,舰长,1336,弥人,29
19,1829374,ムサシノタクミ,舰长,1197,弥人,29
20,553301,镜晓文,舰长,1879,弥人,29
21,8772065,Yukari_YuRI,舰长,1098,弥人,29
22,4206472,弥希家的针尾雨燕,舰长,1192,弥人,29
23,105402,清新正直HHP,舰长,1406,弥人,29
24,5155551,科罗娜青柠,舰长,1699,弥人,28
25,4304729,清光高校地雷部,舰长,1189,弥人,28
26,10786214,千万ly,舰长,1903,弥人,28
27,16011437,瑪修-,舰长,1721,弥人,28
28,7913853,アベリアF,舰长,909,弥人,28
29,1920686335,弥希_Miki,舰长,1188,弥人,28
30,356189,Heavens Feel,舰长,1589,弥人,28
31,1603612,月ノneet,舰长,1557,弥人,28
32,5812842,弥之鸣,舰长,1617,弥人,28
33,3182660,影月LuneZ,舰长,1635,弥人,28
34,4921755,アルカローズ,舰长,1631,弥人,28
35,1971336,犭苗犭苗木木,舰长,1215,弥人,28
36,48934997,感应性本能,舰长,1064,弥人,27
37,11546675,贝尔纳德C3,舰长,1637,弥人,27
38,925,911,舰长,1428,弥人,27
39,774372,黑糖香草摩卡,舰长,1067,弥人,27
40,343691814,Noneither,舰长,931,弥人,27
41,12036148,寇塔娜哪去了,舰长,1225,弥人,27
42,281163151,JOL1ON,舰长,908,弥人,27
43,12037051,岛那灯,舰长,1113,弥人,27
44,26465,一个大光头都没有,舰长,1842,弥人,27
45,7864667,奈亚子从不发糖,舰长,1717,弥人,27
46,7180032,无为無為,舰长,1394,弥人,27
47,394942544,咳哈哈哈哼哼,舰长,1569,弥人,27
48,3561142,无名一世,舰长,424,弥人,27
49,123785,灯十走十走十走,舰长,1598,弥人,27
50,11347396,傻坐着发愣,舰长,850,弥人,27
51,13026101,Naglfar-,舰长,1454,弥人,27
52,2699660,朝日奈未來,舰长,1556,弥人,27
53,229101190,不稳定层结,舰长,985,弥人,27
54,2450646,CYSoulDown,舰长,615,弥人,27
55,16171733,铃鹿Toshi,舰长,1605,弥人,27
56,3677907,李黑羊,舰长,1016,弥人,27
57,10261329,yukino-雪之下雪乃,舰长,629,弥人,27
58,6165418,一号机测试机师,舰长,1493,弥人,27
59,1397965,雨宫ノエル,舰长,1415,弥人,27
60,3896,Primula,舰长,882,弥人,26
61,10776008,丽兹与青鸟,舰长,548,弥人,26
62,14354112,EndlessDice,舰长,1322,弥人,26
63,486937583,红白鬼巫,舰长,857,弥人,26
64,453572565,全職彌人-andy878797,舰长,607,弥人,26
65,14910777,勉強机,舰长,899,弥人,26
66,20186995,黇鹿dmdm,舰长,884,弥人,26
67,2290770,夕月秋乃,舰长,1248,弥人,26
68,159019,九重雪会,舰长,752,弥人,26
69,569267,鵺鸮,舰长,1244,弥人,26
70,1878939,破破破破破cd,舰长,667,弥人,26
71,330367780,呆喂诶,舰长,412,弥人,26
72,28647475,Urobolus_0,舰长,606,弥人,26
73,7257611,椎名エリ,舰长,622,弥人,26
74,33081468,breaaak,舰长,281,弥人,26
75,443066653,毛线毛裤qaq,舰长,910,弥人,26
76,175534794,sorinX,舰长,1021,弥人,26
77,536365,鸢尾百合,舰长,1000,弥人,26
78,2251472,雷风雨电,舰长,397,弥人,26
79,20568160,小小青哇不输风雨,舰长,729,弥人,26
80,1829907,Skorz_Tsurumi,舰长,514,弥人,26
81,8396429,airstone42,舰长,779,弥人,26
82,1822772500,天球仪观测者,舰长,339,弥人,26
83,330986,头上一板砖,舰长,740,弥人,26
84,9819432,天遂_人愿,舰长,728,弥人,26
85,1792971,月亮黑子,舰长,251,弥人,26
86,2495576,spiece,舰长,430,弥人,26
87,236018,ドジみ,舰长,604,弥人,26
88,8359,赫のシャドール,舰长,489,弥人,26
89,2955509,We1le5s,舰长,513,弥人,25
90,266375,咕咕-咕咕咕咕咕-咕,舰长,498,弥人,25
91,119629,灰原烬,舰长,189,弥人,25
92,1645359409,牛奶巧克力厨,舰长,596,弥人,25
93,565632,YomaKKK,舰长,343,弥人,25
94,34616293,摸摸摸摸你傻,舰长,98,弥人,25
95,384616248,毛毛毛毛线裤,舰长,99,弥人,25
96,23531154,淅雨沾身,舰长,476,弥人,25
97,5285,凉叶スズハ,舰长,459,弥人,25
98,34449312,TGGLL,舰长,366,弥人,25
99,3428451,新手工作睡觉人员,舰长,112,弥人,25
100,4393496,不爱说话的久久,舰长,481,弥人,25
101,785669,花园莉爱_ria,舰长,251,弥人,25
102,264506970,顾小桑的真空家乡,舰长,56,弥人,25
103,22642353,夜雪想喝芝士抹茶,舰长,339,弥人,25
104,1433435,星星与九月,舰长,362,弥人,25
105,7951981,春山薄雪,舰长,34,弥人,25
106,3661408,仮面騎空士,舰长,392,弥人,25
107,5850999,duffystal,舰长,338,弥人,25
108,58725,Qullx_Off,舰长,382,弥人,25
109,500489446,キングヘイロー,舰长,189,弥人,25
