rank,uid,username,type,accompany,medal_name,medal_level
1,96957,ルルティエ,提督,2011,弥人,32
2,38133,FayeVL,提督,2037,弥人,32
3,520352,黑镰刀,提督,1743,弥人,31
4,12422769,Beartooth90,提督,1149,弥人,30
5,342447,任意子,提督,1799,弥人,30
6,4304729,清光高校地雷部,提督,1322,弥人,29
7,4333178,波动性巧克力慕斯,提督,429,弥人,28
8,1920686335,弥希_Miki,提督,1311,弥人,28
9,1640605,神の道化,提督,748,弥人,28
10,264506970,顾小桑的真空家乡,提督,189,弥人,27
11,453572565,全職彌人-andy878797,提督,740,弥人,27
12,2512897,山下住一丁,舰长,1949,弥人,31
13,49337,无公害沙包,舰长,1983,弥人,30
14,12501775,コンプランド,舰长,1469,弥人,29
15,553301,镜晓文,舰长,2012,弥人,29
16,8772065,Yukari_YuRI,舰长,1229,弥人,29
17,1829374,ムサシノタクミ,舰长,1330,弥人,29
18,4206472,弥希家的针尾雨燕,舰长,1320,弥人,29
19,105402,清新正直HHP,舰长,1539,弥人,29
20,5155551,科罗娜青柠,舰长,1832,弥人,29
21,10786214,千万ly,舰长,2036,弥人,28
22,16011437,瑪修-,舰长,1854,弥人,28
23,18363194,岁星昼见,舰长,1364,弥人,28
24,7913853,アベリアF,舰长,1042,弥人,28
25,1603612,月ノneet,舰长,1690,弥人,28
26,356189,Heavens Feel,舰长,1722,弥人,28
27,4921755,アルカローズ,舰长,1764,弥人,28
28,1971336,犭苗犭苗木木,舰长,1348,弥人,28
29,5812842,弥之鸣,舰长,1750,弥人,28
30,3182660,影月LuneZ,舰长,1768,弥人,28
31,48934997,感应性本能,舰长,1197,弥人,28
32,11546675,贝尔纳德C3,舰长,1770,弥人,27
33,3561142,无名一世,舰长,554,弥人,27
34,11347396,傻坐着发愣,舰长,983,弥人,27
35,774372,黑糖香草摩卡,舰长,1200,弥人,27
36,343691814,Noneither,舰长,1064,弥人,27
37,26465,一个大光头都没有,舰长,1975,弥人,27
38,281163151,JOL1ON,舰长,1041,弥人,27
39,486937583,红白鬼巫,舰长,990,弥人,27
40,7180032,无为無為,舰长,1527,弥人,27
41,8274893,西西纳图斯,舰长,485,弥人,27
42,7864667,奈亚子从不发糖,舰长,1850,弥人,27
43,5801333,低级咬人细胞,舰长,1519,弥人,27
44,394942544,咳哈哈哈哼哼,舰长,1702,弥人,27
45,2699660,朝日奈未來,舰长,1689,弥人,27
46,13026101,Naglfar-,舰长,1587,弥人,27
47,2450646,CYSoulDown,舰长,748,弥人,27
48,10261329,yukino-雪之下雪乃,舰长,762,弥人,27
49,16171733,铃鹿Toshi,舰长,1738,弥人,27
