rank,uid,username,type,accompany,medal_name,medal_level
1,96957,ルルティエ,提督,2007,弥人,32
2,38133,FayeVL,提督,2033,弥人,32
3,520352,黑镰刀,提督,1739,弥人,31
4,12422769,Beartooth90,提督,1145,弥人,30
5,342447,任意子,提督,1795,弥人,30
6,553301,镜晓文,提督,2008,弥人,29
7,4304729,清光高校地雷部,提督,1318,弥人,29
8,4333178,波动性巧克力慕斯,提督,425,弥人,28
9,1920686335,弥希_Miki,提督,1307,弥人,28
10,1640605,神の道化,提督,744,弥人,28
11,264506970,顾小桑的真空家乡,提督,185,弥人,27
12,453572565,全職彌人-andy878797,提督,736,弥人,27
13,9815726,因吹思聼,提督,90,弥人,25
14,2512897,山下住一丁,舰长,1945,弥人,31
15,49337,无公害沙包,舰长,1979,弥人,30
16,12501775,コンプランド,舰长,1465,弥人,29
17,8772065,Yukari_YuRI,舰长,1225,弥人,29
18,1829374,ムサシノタクミ,舰长,1326,弥人,29
19,4206472,弥希家的针尾雨燕,舰长,1316,弥人,29
20,105402,清新正直HHP,舰长,1535,弥人,29
21,5155551,科罗娜青柠,舰长,1828,弥人,28
22,10786214,千万ly,舰长,2032,弥人,28
23,16011437,瑪修-,舰长,1850,弥人,28
24,18363194,岁星昼见,舰长,1360,弥人,28
25,7913853,アベリアF,舰长,1038,弥人,28
26,1603612,月ノneet,舰长,1686,弥人,28
27,356189,Heavens Feel,舰长,1718,弥人,28
28,4921755,アルカローズ,舰长,1760,弥人,28
29,1971336,犭苗犭苗木木,舰长,1344,弥人,28
30,5812842,弥之鸣,舰长,1746,弥人,28
31,3182660,影月LuneZ,舰长,1764,弥人,28
32,48934997,感应性本能,舰长,1193,弥人,28
33,11546675,贝尔纳德C3,舰长,1766,弥人,27
34,3561142,无名一世,舰长,550,弥人,27
35,11347396,傻坐着发愣,舰长,979,弥人,27
36,774372,黑糖香草摩卡,舰长,1196,弥人,27
37,343691814,Noneither,舰长,1060,弥人,27
38,26465,一个大光头都没有,舰长,1971,弥人,27
39,281163151,JOL1ON,舰长,1037,弥人,27
40,486937583,红白鬼巫,舰长,986,弥人,27
41,7180032,无为無為,舰长,1523,弥人,27
42,8274893,西西纳图斯,舰长,481,弥人,27
43,7864667,奈亚子从不发糖,舰长,1846,弥人,27
44,5801333,低级咬人细胞,舰长,1515,弥人,27
45,394942544,咳哈哈哈哼哼,舰长,1698,弥人,27
46,3677907,李黑羊,舰长,1141,弥人,27
47,2699660,朝日奈未來,舰长,1685,弥人,27
48,13026101,Naglfar-,舰长,1583,弥人,27
49,2450646,雪烛Yukisyo家的虎,舰长,744,弥人,27
50,10261329,yukino-雪之下雪乃,舰长,758,弥人,27
51,16171733,铃鹿Toshi,舰长,1734,弥人,27
52,1397965,雨宫ノエル,舰长,1544,弥人,27
53,10776008,丽兹与青鸟,舰长,610,弥人,27
54,6165418,一号机测试机师,舰长,1622,弥人,27
55,159019,九重雪会,舰长,881,弥人,27
56,37117728,西门烧烤,舰长,330,弥人,27
57,14354112,EndlessDice,舰长,1451,弥人,27
58,14910777,勉強机,舰长,1028,弥人,26
59,20186995,黇鹿dmdm,舰长,1013,弥人,26
60,33081468,breaaak,舰长,381,弥人,26
61,1878939,破破破破破cd,舰长,796,弥人,26
62,2290770,夕月秋乃,舰长,1377,弥人,26
63,569267,鵺鸮,舰长,1373,弥人,26
64,7257611,椎名エリ,舰长,751,弥人,26
65,330367780,呆喂诶,舰长,541,弥人,26
66,28647475,Urobolus_0,舰长,735,弥人,26
67,565632,YomaKKK,舰长,472,弥人,26
68,175534794,sorinX,舰长,1150,弥人,26
69,20568160,小小青哇不输风雨,舰长,771,弥人,26
70,266375,咕咕-咕咕咕咕咕-咕,舰长,627,弥人,26
71,12974,蓬萊山空,舰长,1012,弥人,26
72,1829907,Skorz_Tsurumi,舰长,643,弥人,26
73,2251472,雷风雨电,舰长,444,弥人,26
