rank,uid,username,type,accompany,medal_name,medal_level
1,96957,ルルティエ,提督,1910,弥人,32
2,38133,FayeVL,提督,1936,弥人,32
3,520352,黑镰刀,提督,1642,弥人,31
4,12422769,Beartooth90,提督,1048,弥人,30
5,553301,镜晓文,提督,1911,弥人,29
6,4304729,清光高校地雷部,提督,1221,弥人,28
7,4333178,波动性巧克力慕斯,提督,328,弥人,27
8,486937583,红白鬼巫,提督,889,弥人,27
9,264506970,顾小桑的真空家乡,提督,88,弥人,26
10,2512897,山下住一丁,舰长,1848,弥人,31
11,342447,任意子,舰长,1698,弥人,30
12,49337,无公害沙包,舰长,1882,弥人,29
13,12501775,コンプランド,舰长,1368,弥人,29
14,1829374,ムサシノタクミ,舰长,1229,弥人,29
15,8772065,Yukari_YuRI,舰长,1128,弥人,29
16,4206472,弥希家的针尾雨燕,舰长,1224,弥人,29
17,105402,清新正直HHP,舰长,1438,弥人,29
18,5155551,科罗娜青柠,舰长,1731,弥人,28
19,10786214,千万ly,舰长,1935,弥人,28
20,2513015,エーワックス-2434,舰长,1534,弥人,28
21,16011437,瑪修-,舰长,1753,弥人,28
22,18363194,岁星昼见,舰长,1276,弥人,28
23,7913853,アベリアF,舰长,941,弥人,28
24,1920686335,弥希_Miki,舰长,1220,弥人,28
25,356189,Heavens Feel,舰长,1621,弥人,28
26,1603612,月ノneet,舰长,1589,弥人,28
27,5812842,弥之鸣,舰长,1649,弥人,28
28,3182660,影月LuneZ,舰长,1667,弥人,28
29,4921755,アルカローズ,舰长,1663,弥人,28
30,1971336,犭苗犭苗木木,舰长,1247,弥人,28
31,1640605,神の道化,舰长,647,弥人,28
32,48934997,感应性本能,舰长,1096,弥人,27
33,11546675,贝尔纳德C3,舰长,1669,弥人,27
34,925,911,舰长,1457,弥人,27
35,774372,黑糖香草摩卡,舰长,1099,弥人,27
36,343691814,Noneither,舰长,963,弥人,27
37,281163151,JOL1ON,舰长,940,弥人,27
38,12037051,岛那灯,舰长,1145,弥人,27
39,26465,一个大光头都没有,舰长,1874,弥人,27
40,7864667,奈亚子从不发糖,舰长,1749,弥人,27
41,7180032,无为無為,舰长,1426,弥人,27
42,5801333,低级咬人细胞,舰长,1418,弥人,27
43,394942544,咳哈哈哈哼哼,舰长,1601,弥人,27
44,3561142,无名一世,舰长,456,弥人,27
45,11347396,傻坐着发愣,舰长,882,弥人,27
46,13026101,Naglfar-,舰长,1486,弥人,27
47,2699660,朝日奈未來,舰长,1588,弥人,27
48,229101190,不稳定层结,舰长,1004,弥人,27
49,2450646,CYSoulDown,舰长,647,弥人,27
50,8274893,西西纳图斯,舰长,384,弥人,27
51,16171733,铃鹿Toshi,舰长,1637,弥人,27
52,3677907,李黑羊,舰长,1044,弥人,27
53,10261329,yukino-雪之下雪乃,舰长,661,弥人,27
54,6165418,一号机测试机师,舰长,1525,弥人,27
55,1397965,雨宫ノエル,舰长,1447,弥人,27
56,14354112,EndlessDice,舰长,1354,弥人,26
57,453572565,全職彌人-andy878797,舰长,639,弥人,26
58,14910777,勉強机,舰长,931,弥人,26
59,20186995,黇鹿dmdm,舰长,916,弥人,26
60,256079359,猫舌头不想喝热茶,舰长,475,弥人,26
61,159019,九重雪会,舰长,784,弥人,26
62,2290770,夕月秋乃,舰长,1280,弥人,26
63,569267,鵺鸮,舰长,1276,弥人,26
64,1878939,破破破破破cd,舰长,699,弥人,26
65,330367780,呆喂诶,舰长,444,弥人,26
66,28647475,Urobolus_0,舰长,638,弥人,26
67,7257611,椎名エリ,舰长,654,弥人,26
68,33081468,breaaak,舰长,308,弥人,26
69,175534794,sorinX,舰长,1053,弥人,26
70,536365,鸢尾百合,舰长,1032,弥人,26
71,37117728,西门烧烤,舰长,248,弥人,26
72,1829907,Skorz_Tsurumi,舰长,546,弥人,26
73,8396429,airstone42,舰长,811,弥人,26
74,9819432,天遂_人愿,舰长,760,弥人,26
75,266375,咕咕-咕咕咕咕咕-咕,舰长,530,弥人,26
76,2495576,spiece,舰长,462,弥人,26
77,236018,ドジみ,舰长,636,弥人,26
78,8359,赫のシャドール,舰长,521,弥人,26
79,119629,灰原烬,舰长,221,弥人,26
80,565632,YomaKKK,舰长,375,弥人,25
81,1645359409,牛奶巧克力厨,舰长,628,弥人,25
82,34616293,摸摸摸摸你傻,舰长,130,弥人,25
83,384616248,毛毛毛毛线裤,舰长,131,弥人,25
84,23531154,淅雨沾身,舰长,508,弥人,25
85,34449312,TGGLL,舰长,398,弥人,25
86,26580137,夜袭魅影,舰长,122,弥人,25
87,4393496,不爱说话的久久,舰长,513,弥人,25
88,7951981,春山薄雪,舰长,66,弥人,25
89,4876018,弥希MlKl,舰长,338,弥人,25
90,58725,Qullx_Off,舰长,414,弥人,25
91,25372126,Timidmicro19,舰长,311,弥人,25
92,1935274,丁骨烩饭T,舰长,252,弥人,24
93,336198406,凌徊levy,舰长,161,弥人,24
94,49795765,滨海西小毒瘤,舰长,131,弥人,24
95,59463172,克拉科夫市记者,舰长,191,弥人,24
96,10068032,dozenw,舰长,161,弥人,24
97,675359,出云的天线,舰长,100,弥人,24
98,1039553902,夕莉王,舰长,122,弥人,24
99,1461149,Aleryaa,舰长,158,弥人,24
100,351179408,iooPlover,舰长,161,弥人,24
101,323728572,每秒单推一个,舰长,71,弥人,24
102,89636742,A1in_sy,舰长,132,弥人,23
103,13517355,凉秋21,舰长,130,弥人,23
104,169532651,该用户危险等级为,舰长,100,弥人,23
105,44123513,爱凑热闹です,舰长,101,弥人,23
106,3835876,East_Eden,舰长,100,弥人,23
107,22381696,篝火旁,舰长,93,弥人,23
108,4479168,RBQ如月乱,舰长,93,弥人,23
109,662497,Kapibara0,舰长,71,弥人,22
110,32676886,Corneria_Neuenmu,舰长,38,弥人,22
111,1386126830,神行小豆梓,舰长,39,弥人,22
112,252903,晓美马鲅鱼,舰长,17,弥人,21
113,30602511,西木野チアキ,舰长,16,弥人,21
114,626440485,无敌维阿信大王,舰长,31,弥人,21
115,3121350,超级热狗人,舰长,8,弥人,21
116,142430916,Tany3,舰长,24,弥人,21
